date,month,hour,dayOfTheWeek,site1_utilization,site2_utilization,site1_utilization_percentage,site2_utilization_percentage,temperature,precipitation
2018-06-10,6,8,6,0,2,0.0,0.037037037037037035,19.0,0.0
2018-06-10,6,9,6,0,2,0.0,0.037037037037037035,22.0,0.0
2018-06-10,6,10,6,0,3,0.0,0.05555555555555555,24.0,0.0
2018-06-10,6,11,6,0,7,0.0,0.12962962962962962,26.0,0.0
2018-06-10,6,12,6,0,4,0.0,0.07407407407407407,26.0,0.0
2018-06-10,6,13,6,0,4,0.0,0.07407407407407407,26.0,0.0
2018-06-10,6,14,6,0,3,0.0,0.05555555555555555,27.0,0.0
2018-06-10,6,15,6,0,4,0.0,0.07407407407407407,27.0,0.0
2018-06-10,6,16,6,0,6,0.0,0.1111111111111111,26.0,0.0
2018-06-10,6,17,6,0,6,0.0,0.1111111111111111,26.0,0.0
2018-06-10,6,18,6,0,6,0.0,0.1111111111111111,25.0,0.0
2018-06-10,6,19,6,0,6,0.0,0.1111111111111111,23.0,0.0
2018-06-10,6,20,6,0,3,0.0,0.05555555555555555,22.0,0.0
2018-06-10,6,21,6,0,4,0.0,0.07407407407407407,21.0,0.0
2018-06-10,6,22,6,0,5,0.0,0.09259259259259259,21.0,0.0
2018-06-10,6,23,6,0,4,0.0,0.07407407407407407,21.0,0.0
2018-06-11,6,0,0,0,4,0.0,0.07407407407407407,21.0,0.0
2018-06-11,6,1,0,0,2,0.0,0.037037037037037035,19.0,0.0
2018-06-11,6,2,0,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-11,6,3,0,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-11,6,4,0,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-11,6,5,0,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-11,6,6,0,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-11,6,7,0,0,7,0.0,0.12962962962962962,19.0,0.0
2018-06-11,6,8,0,0,21,0.0,0.3888888888888889,22.0,0.0
2018-06-11,6,9,0,0,29,0.0,0.5370370370370371,24.0,0.0
2018-06-11,6,10,0,0,34,0.0,0.6296296296296297,26.0,0.0
2018-06-11,6,11,0,0,32,0.0,0.5925925925925926,28.0,0.0
2018-06-11,6,12,0,0,32,0.0,0.5925925925925926,28.0,0.0
2018-06-11,6,13,0,0,30,0.0,0.5555555555555556,29.0,0.0
2018-06-11,6,14,0,0,27,0.0,0.5,30.0,0.0
2018-06-11,6,15,0,0,25,0.0,0.46296296296296297,31.0,0.0
2018-06-11,6,16,0,0,20,0.0,0.37037037037037035,29.0,0.0
2018-06-11,6,17,0,0,11,0.0,0.2037037037037037,28.0,0.0
2018-06-11,6,18,0,0,10,0.0,0.18518518518518517,27.0,0.0
2018-06-11,6,19,0,0,12,0.0,0.2222222222222222,23.0,0.0
2018-06-11,6,20,0,0,6,0.0,0.1111111111111111,23.0,0.0
2018-06-11,6,21,0,0,5,0.0,0.09259259259259259,22.0,0.0
2018-06-11,6,22,0,0,4,0.0,0.07407407407407407,21.0,0.0
2018-06-11,6,23,0,0,1,0.0,0.018518518518518517,19.0,0.0
2018-06-12,6,0,1,0,2,0.0,0.037037037037037035,23.52173913043478,0.0
2018-06-12,6,1,1,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-12,6,2,1,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-12,6,3,1,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-12,6,4,1,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-12,6,5,1,0,3,0.0,0.05555555555555555,18.0,0.0
2018-06-12,6,6,1,0,4,0.0,0.07407407407407407,18.0,0.0
2018-06-12,6,7,1,0,9,0.0,0.16666666666666666,19.0,0.0
2018-06-12,6,8,1,0,24,0.0,0.4444444444444444,21.0,0.0
2018-06-12,6,9,1,0,30,0.0,0.5555555555555556,23.0,0.0
2018-06-12,6,10,1,0,31,0.0,0.5740740740740741,26.0,0.0
2018-06-12,6,11,1,0,29,0.0,0.5370370370370371,29.0,0.0
2018-06-12,6,12,1,0,25,0.0,0.46296296296296297,30.0,0.0
2018-06-12,6,13,1,0,22,0.0,0.4074074074074074,30.0,0.0
2018-06-12,6,14,1,0,22,0.0,0.4074074074074074,31.0,0.0
2018-06-12,6,15,1,0,14,0.0,0.25925925925925924,30.0,0.0
2018-06-12,6,16,1,0,9,0.0,0.16666666666666666,30.0,0.0
2018-06-12,6,17,1,0,6,0.0,0.1111111111111111,28.0,0.0
2018-06-12,6,18,1,0,6,0.0,0.1111111111111111,26.0,0.0
2018-06-12,6,19,1,0,9,0.0,0.16666666666666666,25.0,0.0
2018-06-12,6,20,1,0,12,0.0,0.2222222222222222,23.0,0.0
2018-06-12,6,21,1,0,7,0.0,0.12962962962962962,21.0,0.0
2018-06-12,6,22,1,0,4,0.0,0.07407407407407407,21.0,0.0
2018-06-12,6,23,1,0,2,0.0,0.037037037037037035,20.0,0.0
2018-06-13,6,0,2,0,2,0.0,0.037037037037037035,19.0,0.0
2018-06-13,6,1,2,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-13,6,2,2,0,0,0.0,0.0,18.0,0.0
2018-06-13,6,3,2,0,0,0.0,0.0,17.0,0.0
2018-06-13,6,4,2,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-13,6,5,2,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-13,6,6,2,0,3,0.0,0.05555555555555555,18.0,0.0
2018-06-13,6,7,2,0,7,0.0,0.12962962962962962,19.0,0.0
2018-06-13,6,8,2,0,21,0.0,0.3888888888888889,21.0,0.0
2018-06-13,6,9,2,0,29,0.0,0.5370370370370371,23.0,0.0
2018-06-13,6,10,2,0,30,0.0,0.5555555555555556,26.0,0.0
2018-06-13,6,11,2,0,23,0.0,0.42592592592592593,28.0,0.0
2018-06-13,6,12,2,0,24,0.0,0.4444444444444444,30.0,0.0
2018-06-13,6,13,2,0,23,0.0,0.42592592592592593,31.0,0.0
2018-06-13,6,14,2,0,18,0.0,0.3333333333333333,31.0,0.0
2018-06-13,6,15,2,0,14,0.0,0.25925925925925924,31.0,0.0
2018-06-13,6,16,2,0,11,0.0,0.2037037037037037,31.0,0.0
2018-06-13,6,17,2,0,6,0.0,0.1111111111111111,28.0,0.0
2018-06-13,6,18,2,0,8,0.0,0.14814814814814814,27.0,0.0
2018-06-13,6,19,2,0,16,0.0,0.2962962962962963,26.0,0.0
2018-06-13,6,20,2,0,12,0.0,0.2222222222222222,23.0,0.0
2018-06-13,6,21,2,0,7,0.0,0.12962962962962962,22.0,0.0
2018-06-13,6,22,2,0,3,0.0,0.05555555555555555,21.0,0.0
2018-06-13,6,23,2,0,2,0.0,0.037037037037037035,19.0,0.0
2018-06-14,6,0,3,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-14,6,1,3,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-14,6,2,3,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-14,6,3,3,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-14,6,4,3,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-14,6,5,3,0,4,0.0,0.07407407407407407,16.0,0.0
2018-06-14,6,6,3,0,4,0.0,0.07407407407407407,16.0,0.0
2018-06-14,6,7,3,0,7,0.0,0.12962962962962962,18.0,0.0
2018-06-14,6,8,3,0,18,0.0,0.3333333333333333,21.0,0.0
2018-06-14,6,9,3,0,27,0.0,0.5,22.0,0.0
2018-06-14,6,10,3,0,23,0.0,0.42592592592592593,24.0,0.0
2018-06-14,6,11,3,0,21,0.0,0.3888888888888889,26.0,0.0
2018-06-14,6,12,3,0,16,0.0,0.2962962962962963,27.0,0.0
2018-06-14,6,13,3,0,21,0.0,0.3888888888888889,29.0,0.0
2018-06-14,6,14,3,0,17,0.0,0.3148148148148148,31.0,0.0
2018-06-14,6,15,3,0,10,0.0,0.18518518518518517,33.0,0.0
2018-06-14,6,16,3,0,4,0.0,0.07407407407407407,33.0,0.0
2018-06-14,6,17,3,0,2,0.0,0.037037037037037035,32.0,0.0
2018-06-14,6,18,3,0,10,0.0,0.18518518518518517,24.0,0.0
2018-06-14,6,19,3,0,9,0.0,0.16666666666666666,22.0,0.0
2018-06-14,6,20,3,0,8,0.0,0.14814814814814814,21.0,0.0
2018-06-14,6,21,3,0,4,0.0,0.07407407407407407,21.0,0.0
2018-06-14,6,22,3,0,4,0.0,0.07407407407407407,20.0,0.0
2018-06-14,6,23,3,0,4,0.0,0.07407407407407407,19.0,0.0
2018-06-15,6,0,4,0,3,0.0,0.05555555555555555,18.0,0.0
2018-06-15,6,1,4,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-15,6,2,4,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-15,6,3,4,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-15,6,4,4,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-15,6,5,4,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-15,6,6,4,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-15,6,7,4,0,5,0.0,0.09259259259259259,17.0,0.0
2018-06-15,6,8,4,0,16,0.0,0.2962962962962963,19.0,0.0
2018-06-15,6,9,4,0,29,0.0,0.5370370370370371,21.0,0.0
2018-06-15,6,10,4,0,28,0.0,0.5185185185185185,23.0,0.0
2018-06-15,6,11,4,0,28,0.0,0.5185185185185185,25.0,0.0
2018-06-15,6,12,4,0,25,0.0,0.46296296296296297,27.0,0.0
2018-06-15,6,13,4,0,21,0.0,0.3888888888888889,27.0,0.0
2018-06-15,6,14,4,0,19,0.0,0.35185185185185186,28.0,0.0
2018-06-15,6,15,4,0,16,0.0,0.2962962962962963,28.0,0.0
2018-06-15,6,16,4,0,6,0.0,0.1111111111111111,27.0,0.0
2018-06-15,6,17,4,0,6,0.0,0.1111111111111111,25.0,0.0
2018-06-15,6,18,4,0,8,0.0,0.14814814814814814,23.0,0.0
2018-06-15,6,19,4,0,8,0.0,0.14814814814814814,21.0,0.0
2018-06-15,6,20,4,0,4,0.0,0.07407407407407407,19.0,0.0
2018-06-15,6,21,4,0,5,0.0,0.09259259259259259,18.0,0.0
2018-06-15,6,22,4,0,5,0.0,0.09259259259259259,17.0,0.0
2018-06-15,6,23,4,0,6,0.0,0.1111111111111111,16.0,0.0
2018-06-16,6,0,5,0,3,0.0,0.05555555555555555,16.0,0.0
2018-06-16,6,1,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-16,6,2,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-16,6,3,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-16,6,4,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-16,6,5,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-16,6,6,5,0,2,0.0,0.037037037037037035,16.5,0.0
2018-06-16,6,7,5,0,3,0.0,0.05555555555555555,16.0,0.0
2018-06-16,6,8,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-16,6,9,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-16,6,10,5,0,3,0.0,0.05555555555555555,18.0,0.0
2018-06-16,6,11,5,0,2,0.0,0.037037037037037035,19.0,0.0
2018-06-16,6,12,5,0,6,0.0,0.1111111111111111,21.0,0.0
2018-06-16,6,13,5,0,4,0.0,0.07407407407407407,20.5,0.0
2018-06-16,6,14,5,0,7,0.0,0.12962962962962962,19.0,0.0
2018-06-16,6,15,5,0,6,0.0,0.1111111111111111,19.0,0.0
2018-06-16,6,16,5,0,8,0.0,0.14814814814814814,19.0,0.0
2018-06-16,6,17,5,0,6,0.0,0.1111111111111111,18.0,0.0
2018-06-16,6,18,5,0,5,0.0,0.09259259259259259,18.0,0.0
2018-06-16,6,19,5,0,6,0.0,0.1111111111111111,17.0,0.0
2018-06-16,6,20,5,0,6,0.0,0.1111111111111111,17.0,0.0
2018-06-16,6,21,5,0,5,0.0,0.09259259259259259,16.0,0.0
2018-06-16,6,22,5,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-16,6,23,5,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-17,6,0,6,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-17,6,1,6,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-17,6,2,6,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-17,6,3,6,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-17,6,4,6,0,2,0.0,0.037037037037037035,15.0,0.0
2018-06-17,6,5,6,0,2,0.0,0.037037037037037035,15.0,0.0
2018-06-17,6,6,6,0,1,0.0,0.018518518518518517,15.0,0.0
2018-06-17,6,7,6,0,0,0.0,0.0,16.0,0.0
2018-06-17,6,8,6,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-17,6,9,6,0,3,0.0,0.05555555555555555,16.0,0.0
2018-06-17,6,10,6,0,6,0.0,0.1111111111111111,16.0,0.0
2018-06-17,6,11,6,0,9,0.0,0.16666666666666666,16.0,0.0
2018-06-17,6,12,6,0,10,0.0,0.18518518518518517,16.0,0.0
2018-06-17,6,13,6,0,6,0.0,0.1111111111111111,18.0,0.0
2018-06-17,6,14,6,0,8,0.0,0.14814814814814814,18.0,0.0
2018-06-17,6,15,6,0,8,0.0,0.14814814814814814,18.0,0.0
2018-06-17,6,16,6,0,10,0.0,0.18518518518518517,19.0,0.0
2018-06-17,6,17,6,0,5,0.0,0.09259259259259259,19.0,0.0
2018-06-17,6,18,6,0,5,0.0,0.09259259259259259,18.0,0.0
2018-06-17,6,19,6,0,5,0.0,0.09259259259259259,16.0,0.0
2018-06-17,6,20,6,0,4,0.0,0.07407407407407407,16.0,0.0
2018-06-17,6,21,6,0,6,0.0,0.1111111111111111,16.0,0.0
2018-06-17,6,22,6,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-17,6,23,6,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-18,6,0,0,0,2,0.0,0.037037037037037035,16.0,0.0
2018-06-18,6,1,0,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-18,6,2,0,0,2,0.0,0.037037037037037035,15.0,0.0
2018-06-18,6,3,0,0,2,0.0,0.037037037037037035,15.0,0.0
2018-06-18,6,4,0,0,3,0.0,0.05555555555555555,15.0,0.0
2018-06-18,6,5,0,0,2,0.0,0.037037037037037035,14.0,0.0
2018-06-18,6,6,0,0,3,0.0,0.05555555555555555,14.0,0.0
2018-06-18,6,7,0,0,10,0.0,0.18518518518518517,16.0,0.0
2018-06-18,6,8,0,0,26,0.0,0.48148148148148145,17.0,0.0
2018-06-18,6,9,0,0,31,0.0,0.5740740740740741,19.0,0.0
2018-06-18,6,10,0,0,32,0.0,0.5925925925925926,20.0,0.0
2018-06-18,6,11,0,0,29,0.0,0.5370370370370371,21.0,0.0
2018-06-18,6,12,0,0,29,0.0,0.5370370370370371,22.0,0.0
2018-06-18,6,13,0,0,26,0.0,0.48148148148148145,22.0,0.0
2018-06-18,6,14,0,0,22,0.0,0.4074074074074074,23.0,0.0
2018-06-18,6,15,0,0,16,0.0,0.2962962962962963,22.0,0.0
2018-06-18,6,16,0,0,10,0.0,0.18518518518518517,21.0,0.0
2018-06-18,6,17,0,0,6,0.0,0.1111111111111111,21.0,0.0
2018-06-18,6,18,0,0,6,0.0,0.1111111111111111,21.0,0.0
2018-06-18,6,19,0,0,9,0.0,0.16666666666666666,19.0,0.0
2018-06-18,6,20,0,0,12,0.0,0.2222222222222222,17.0,0.0
2018-06-18,6,21,0,0,9,0.0,0.16666666666666666,17.0,0.0
2018-06-18,6,22,0,0,6,0.0,0.1111111111111111,17.0,0.0
2018-06-18,6,23,0,0,7,0.0,0.12962962962962962,16.0,0.0
2018-06-19,6,0,1,0,5,0.0,0.09259259259259259,16.0,0.0
2018-06-19,6,1,1,0,3,0.0,0.05555555555555555,15.0,0.0
2018-06-19,6,2,1,0,2,0.0,0.037037037037037035,14.0,0.0
2018-06-19,6,3,1,0,2,0.0,0.037037037037037035,14.0,0.0
2018-06-19,6,4,1,0,3,0.0,0.05555555555555555,14.0,0.0
2018-06-19,6,5,1,0,3,0.0,0.05555555555555555,14.0,0.0
2018-06-19,6,6,1,0,5,0.0,0.09259259259259259,14.0,0.0
2018-06-19,6,7,1,0,8,0.0,0.14814814814814814,15.0,0.0
2018-06-19,6,8,1,0,20,0.0,0.37037037037037035,17.0,0.0
2018-06-19,6,9,1,0,34,0.0,0.6296296296296297,19.0,0.0
2018-06-19,6,10,1,0,30,0.0,0.5555555555555556,22.0,0.0
2018-06-19,6,11,1,0,23,0.0,0.42592592592592593,24.0,0.0
2018-06-19,6,12,1,0,21,0.0,0.3888888888888889,24.0,0.0
2018-06-19,6,13,1,0,22,0.0,0.4074074074074074,25.0,0.0
2018-06-19,6,14,1,0,16,0.0,0.2962962962962963,25.0,0.0
2018-06-19,6,15,1,0,12,0.0,0.2222222222222222,26.0,0.0
2018-06-19,6,16,1,0,9,0.0,0.16666666666666666,24.0,0.0
2018-06-19,6,17,1,0,9,0.0,0.16666666666666666,24.0,0.0
2018-06-19,6,18,1,0,9,0.0,0.16666666666666666,22.0,0.0
2018-06-19,6,19,1,0,11,0.0,0.2037037037037037,19.0,0.0
2018-06-19,6,20,1,0,12,0.0,0.2222222222222222,18.0,0.0
2018-06-19,6,21,1,0,8,0.0,0.14814814814814814,18.0,0.0
2018-06-19,6,22,1,0,5,0.0,0.09259259259259259,17.0,0.0
2018-06-19,6,23,1,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-20,6,0,2,0,4,0.0,0.07407407407407407,17.0,0.0
2018-06-20,6,1,2,0,4,0.0,0.07407407407407407,16.0,0.0
2018-06-20,6,2,2,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-20,6,3,2,0,0,0.0,0.0,16.0,0.0
2018-06-20,6,4,2,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-20,6,5,2,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-20,6,6,2,0,4,0.0,0.07407407407407407,16.0,0.0
2018-06-20,6,7,2,0,8,0.0,0.14814814814814814,17.0,0.0
2018-06-20,6,8,2,0,23,0.0,0.42592592592592593,18.0,0.0
2018-06-20,6,9,2,0,32,0.0,0.5925925925925926,21.0,0.0
2018-06-20,6,10,2,0,32,0.0,0.5925925925925926,23.0,0.0
2018-06-20,6,11,2,0,27,0.0,0.5,25.0,0.0
2018-06-20,6,12,2,0,27,0.0,0.5,27.0,0.0
2018-06-20,6,13,2,0,25,0.0,0.46296296296296297,28.0,0.0
2018-06-20,6,14,2,0,21,0.0,0.3888888888888889,28.0,0.0
2018-06-20,6,15,2,0,21,0.0,0.3888888888888889,28.0,0.0
2018-06-20,6,16,2,0,19,0.0,0.35185185185185186,26.0,0.0
2018-06-20,6,17,2,0,6,0.0,0.1111111111111111,24.0,0.0
2018-06-20,6,18,2,0,5,0.0,0.09259259259259259,22.0,0.0
2018-06-20,6,19,2,0,8,0.0,0.14814814814814814,20.0,0.0
2018-06-20,6,20,2,0,10,0.0,0.18518518518518517,19.0,0.0
2018-06-20,6,21,2,0,8,0.0,0.14814814814814814,18.0,0.0
2018-06-20,6,22,2,0,4,0.0,0.07407407407407407,18.0,0.0
2018-06-20,6,23,2,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-21,6,0,3,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-21,6,1,3,0,0,0.0,0.0,17.0,0.0
2018-06-21,6,2,3,0,1,0.0,0.018518518518518517,18.0,0.0
2018-06-21,6,3,3,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-21,6,4,3,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-21,6,5,3,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-21,6,6,3,0,5,0.0,0.09259259259259259,18.0,0.0
2018-06-21,6,7,3,0,8,0.0,0.14814814814814814,18.0,0.0
2018-06-21,6,8,3,0,21,0.0,0.3888888888888889,19.0,0.0
2018-06-21,6,9,3,0,25,0.0,0.46296296296296297,20.0,0.0
2018-06-21,6,10,3,0,22,0.0,0.4074074074074074,23.0,0.0
2018-06-21,6,11,3,0,19,0.0,0.35185185185185186,25.0,0.0
2018-06-21,6,12,3,0,21,0.0,0.3888888888888889,26.0,0.0
2018-06-21,6,13,3,0,20,0.0,0.37037037037037035,27.0,0.0
2018-06-21,6,14,3,0,19,0.0,0.35185185185185186,27.0,0.0
2018-06-21,6,15,3,0,14,0.0,0.25925925925925924,28.0,0.0
2018-06-21,6,16,3,0,14,0.0,0.25925925925925924,26.0,0.0
2018-06-21,6,17,3,0,14,0.0,0.25925925925925924,24.0,0.0
2018-06-21,6,18,3,0,14,0.0,0.25925925925925924,23.0,0.0
2018-06-21,6,19,3,0,14,0.0,0.25925925925925924,20.0,0.0
2018-06-21,6,20,3,0,9,0.0,0.16666666666666666,19.0,0.0
2018-06-21,6,21,3,0,6,0.0,0.1111111111111111,19.0,0.0
2018-06-21,6,22,3,0,3,0.0,0.05555555555555555,18.0,0.0
2018-06-21,6,23,3,0,3,0.0,0.05555555555555555,17.666666666666668,0.0
2018-06-22,6,0,4,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-22,6,1,4,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-22,6,2,4,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-22,6,3,4,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-22,6,4,4,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-22,6,5,4,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-22,6,6,4,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-22,6,7,4,0,6,0.0,0.1111111111111111,18.0,0.0
2018-06-22,6,8,4,0,21,0.0,0.3888888888888889,18.0,0.0
2018-06-22,6,9,4,0,32,0.0,0.5925925925925926,19.0,0.0
2018-06-22,6,10,4,0,24,0.0,0.4444444444444444,21.5,0.0
2018-06-22,6,11,4,0,22,0.0,0.4074074074074074,25.0,0.0
2018-06-22,6,12,4,0,18,0.0,0.3333333333333333,26.0,0.0
2018-06-22,6,13,4,0,16,0.0,0.2962962962962963,27.0,0.0
2018-06-22,6,14,4,0,17,0.0,0.3148148148148148,28.0,0.0
2018-06-22,6,15,4,0,12,0.0,0.2222222222222222,28.0,0.0
2018-06-22,6,16,4,0,10,0.0,0.18518518518518517,27.0,0.0
2018-06-22,6,17,4,0,4,0.0,0.07407407407407407,25.0,0.0
2018-06-22,6,18,4,0,4,0.0,0.07407407407407407,24.0,0.0
2018-06-22,6,19,4,0,10,0.0,0.18518518518518517,22.0,0.0
2018-06-22,6,20,4,0,9,0.0,0.16666666666666666,19.0,0.0
2018-06-22,6,21,4,0,7,0.0,0.12962962962962962,19.0,0.0
2018-06-22,6,22,4,0,6,0.0,0.1111111111111111,19.0,0.0
2018-06-22,6,23,4,0,6,0.0,0.1111111111111111,18.0,0.0
2018-06-23,6,0,5,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-23,6,1,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-23,6,2,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-23,6,3,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-23,6,4,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-23,6,5,5,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-23,6,6,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-23,6,7,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-23,6,8,5,0,5,0.0,0.09259259259259259,18.0,0.0
2018-06-23,6,9,5,0,5,0.0,0.09259259259259259,19.0,0.0
2018-06-23,6,10,5,0,9,0.0,0.16666666666666666,19.0,0.0
2018-06-23,6,11,5,0,7,0.0,0.12962962962962962,20.0,0.0
2018-06-23,6,12,5,0,7,0.0,0.12962962962962962,22.0,0.0
2018-06-23,6,13,5,0,6,0.0,0.1111111111111111,23.0,0.0
2018-06-23,6,14,5,0,9,0.0,0.16666666666666666,23.0,0.0
2018-06-23,6,15,5,0,7,0.0,0.12962962962962962,24.0,0.0
2018-06-23,6,16,5,0,4,0.0,0.07407407407407407,23.0,0.0
2018-06-23,6,17,5,0,2,0.0,0.037037037037037035,22.0,0.0
2018-06-23,6,18,5,0,3,0.0,0.05555555555555555,22.0,0.0
2018-06-23,6,19,5,0,2,0.0,0.037037037037037035,19.0,0.0
2018-06-23,6,20,5,0,2,0.0,0.037037037037037035,18.0,0.0
2018-06-23,6,21,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-23,6,22,5,0,4,0.0,0.07407407407407407,17.0,0.0
2018-06-23,6,23,5,0,3,0.0,0.05555555555555555,17.0,0.0
2018-06-24,6,0,6,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-24,6,1,6,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-24,6,2,6,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-24,6,3,6,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-24,6,4,6,0,1,0.0,0.018518518518518517,17.0,0.0
2018-06-24,6,5,6,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-24,6,6,6,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-24,6,7,6,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-24,6,8,6,0,2,0.0,0.037037037037037035,17.0,0.0
2018-06-24,6,9,6,0,4,0.0,0.07407407407407407,17.0,0.0
2018-06-24,6,10,6,0,5,0.0,0.09259259259259259,18.0,0.0
2018-06-24,6,11,6,0,8,0.0,0.14814814814814814,21.0,0.0
2018-06-24,6,12,6,0,8,0.0,0.14814814814814814,22.0,0.0
2018-06-24,6,13,6,0,8,0.0,0.14814814814814814,24.0,0.0
2018-06-24,6,14,6,0,7,0.0,0.12962962962962962,24.0,0.0
2018-06-24,6,15,6,0,5,0.0,0.09259259259259259,25.0,0.0
2018-06-24,6,16,6,0,6,0.0,0.1111111111111111,24.0,0.0
2018-06-24,6,17,6,0,8,0.0,0.14814814814814814,23.0,0.0
2018-06-24,6,18,6,0,9,0.0,0.16666666666666666,22.0,0.0
2018-06-24,6,19,6,0,10,0.0,0.18518518518518517,20.0,0.0
2018-06-24,6,20,6,0,9,0.0,0.16666666666666666,18.0,0.0
2018-06-24,6,21,6,0,9,0.0,0.16666666666666666,17.0,0.0
2018-06-24,6,22,6,0,7,0.0,0.12962962962962962,17.0,0.0
2018-06-24,6,23,6,0,6,0.0,0.1111111111111111,16.0,0.0
2018-06-25,6,0,0,0,6,0.0,0.1111111111111111,16.0,0.0
2018-06-25,6,1,0,0,5,0.0,0.09259259259259259,16.0,0.0
2018-06-25,6,2,0,0,4,0.0,0.07407407407407407,16.0,0.0
2018-06-25,6,3,0,0,3,0.0,0.05555555555555555,16.0,0.0
2018-06-25,6,4,0,0,3,0.0,0.05555555555555555,16.0,0.0
2018-06-25,6,5,0,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-25,6,6,0,0,1,0.0,0.018518518518518517,16.0,0.0
2018-06-25,6,7,0,0,7,0.0,0.12962962962962962,17.0,0.0
2018-06-25,6,8,0,0,19,0.0,0.35185185185185186,18.0,0.0
2018-06-25,6,9,0,0,25,0.0,0.46296296296296297,21.0,0.0
2018-06-25,6,10,0,0,22,0.0,0.4074074074074074,23.0,0.0
2018-06-25,6,11,0,0,21,0.0,0.3888888888888889,26.0,0.0
2018-06-25,6,12,0,0,23,0.0,0.42592592592592593,26.0,0.0
2018-06-25,6,13,0,0,21,0.0,0.3888888888888889,28.0,0.0
2018-06-25,6,14,0,0,16,0.0,0.2962962962962963,27.0,0.0
